,Text,Class
11637,get argument someon say nice life amp good luck ohio that fuck bitch leav,OFF
11638,go barber shop friday charger snack bitch ,OFF
11639,go strip club everi weekend never experi earn pussi,OFF
11640,got bodi count alreadi  cant talk anybodi hoe,OFF
11641,got good girl dont turn bad bitch,OFF
11642,got nigga anoth nigga wcw hoe ,OFF
11643,got problem bring tens yo bitch ass  ,OFF
11644,got charg nigga tryna talk chick realli insecur faggot control,OFF
11645,got tat breast trash ass bitch stay far away ya acid pussi,OFF
11646,got act like cuf bitch get ass lame forreal   real nigga let bitch know ,OFF
11647,hang hoe your hoe associ tri debat your hoe get offend your ,OFF
11648,chemistri thing need time time bitch,OFF
11649,friend jump fight show your overal pussi,OFF
11650,hoe stop shave im run around spray nair yall,OFF
11651,jump someon your bitch,OFF
11652,jump someon your bitch regardless situat,OFF
11653,kill cop cracker babi next black state white state latino state isnt move backward,OFF
11654,know guy newborn babi fuck tri talk desper ass hoe,OFF
11655,like  gold rillo pussi,OFF
11656,love somebodi cant cheat hoe certain shit caus limit type shit,OFF
11657,must call cracker pleas call cheezit saltin,NOT
11658,momma sister goodby bitch time,OFF
11659,lickin toe basic bitch cant fuck basic bitch,OFF
11660,bitch realli dont care ,OFF
11661,one hoe  make known,OFF
11662,like chees pizza your pussi stay away love combin pizza,OFF
11663,rat famili dont get troubl your littl bitch bloodthickerthanwat,OFF
11664,realli know know problem go hate ass bitch,OFF
11665,said today internet duck dynasti northwestimp your useless whigger,OFF
11666,say follow word convo nigger nigga swag yolo fag retard,OFF
11667,say anyth ill knock ur boyfriend go bitch boyfriend pubeless runt,OFF
11668,see  speak bitch ,OFF
11669,singl start hit hoe  ,OFF
11670,slow puddl your bitch,OFF
11671,sneak diss amp come tryna address initi issu amp say aint noth bitch,OFF
11672,sweat pussi somethin new,OFF
11673,take long time text back hoe,OFF
11674,tell dyke look like nigga compliment ive alway wonder,OFF
11675,text nigga let know find bitch hard feel,OFF
11676,think term redskin offens polit issu ignor,NOT
11677,want come buy aint mufuckin front nowaday nicca play game hun  fenkellpayrol loud,OFF
11678,bitch nigga  still gona bitch nigga  ,OFF
11679,fuck tri fuck ya nicca girl  buster lol,OFF
11680,work graveyard shift cheat top somebodi els gon tuck ya bitch,OFF
11681,would follow georg washington  mean your white trash,OFF
11682,your male hoesho andor bitch default word womenyou gotta go remov pleas,OFF
11683,your whiney bitch zima shut fuck democrat ,OFF
11684,your act like bitch bitch there problem,OFF
11685,your littl scare bitch possibl louisvill purgejust go ferguson,OFF
11686,your gonna hoe dont look relationship lost privileg decid hoe,OFF
11687,your girl problem feel bad son got  problem bitch aint ,OFF
11688,your attract  bitch aint make drink tf think,OFF
11689,your direct descend european royalti upper nobil your fulli human your common gutter trash,NOT
11690,your watch seahawk game your hella bitch,OFF
11691,youv ever drunk fish might redneck,NOT
11692,nigga  use term  yassssssssss  im gonna assum fag,OFF
11693,main reason dislik someth popular  chanc your littl stupid idiot bitch babi child,OFF
11694,parent let drink underag theyr fuck retard,OFF
11695,pussi stink aint goin heaven,OFF
11696,twitter privat instagram public u r prob trash talk thot,OFF
11697,youu let yo bitch leav anoth niggah dont say shit that youu,OFF
11698,iggi azaelia one hit wonder bad bitch,OFF
11699,iggi trend twitter trash today,NOT
11700,igot level  far flappi bird smh,NOT
11701,ihat nosi bitch ,OFF
11702,ihat mad bitch glad one,OFF
11703,iit peyton  faggot drive,OFF
11704,ik bitch ass saw mention tall ass,OFF
11705,iknow coupl mf favorit line wouldnt that young bitch stopp  young mind,OFF
11706,ill fire nina like first day job bitch slept,OFF
11707,ill take yo bitch make everybodi ,OFF
11708,illist bitch aliv,OFF
11709,im singl bitch money shit ,OFF
11710,im boogi ass niggah fast hoe,OFF
11711,im differ niggaif pussi good im tryna fuck  stop back anyth ca think last longer,OFF
11712,im ghetto ass nigga suburban,OFF
11713,im queer mmm,OFF
11714,im rich niggaaaaa need rich bitch,OFF
11715,im south side niggah fuck around fuck around,OFF
11716,im twat,NOT
11717,im westsid niggah know im rockin wit game,OFF
11718,im fuck taylor bitch ass,OFF
11719,im get pussi,OFF
11720,im addict bad bitch like never bitch,OFF
11721,im allow trip bitch  cant trip tho,OFF
11722,im back bitch,OFF
11723,im back squar one  bitch weed lotta hang ova,OFF
11724,im done lifegmelgenuin im readi wake pussi breakfast everyday,OFF
11725,im elat pass creativ gene daughter also got retard gene,OFF
11726,im  alreadi know bout bust flow bitch hoe name miguel chillin nigga tono,OFF
11727,im get sleepi water bitch right,OFF
11728,im glad met chick remind trash left behind,NOT
11729,im hard hoe anymor lol,OFF
11730,im ice cube u call grinch got ur list aint give u shit bitch,OFF
11731,im full suit bow tie restaur amp call frat bitch ass niggacaught bc im around white ppl stare lol,OFF
11732,im mickey ds gone ask doubl chees burger wit chees foh,NOT
11733,im young niggah chase in til im driver seat benz,OFF
11734,im young niggah tryna live life long,OFF
11735,im gettin start oh yeah got bitch,OFF
11736,im car jam taylor swift side bitch,OFF
11737,im look reason realli spazz bitch never ladi buta bitch none less lol,OFF
11738,im mad jame let drink shit payback bitch,OFF
11739,im marri retard must good togeth nigga hunch sleep,OFF
11740,im n tight circl bitch cant get thru dis loop,OFF
11741,im never cuffin unless bitch grown act grown cant deal wit lil girl nbs,OFF
11742,im tongu kiss bitch tho,OFF
11743,im nt rey talk dumbass bitch that lost world realli need save save  tri wrks,OFF
11744,im cocki hoe hmmm wonder prolyy cuz dont fuck wit yall,OFF
11745,im order real nicca gotta real  nicca,OFF
11746,im prolli wit yo bitch big butt cant fit ,OFF
11747,im readi today  iubb hoosier hoosierst ncaa  michigan gameday  ,NOT
11748,im retard real im sit get mad think daughter ignor rememb aint,OFF
11749,im rick jame bitch show ya titti,OFF
11750,im sippin hot tea bitch,OFF
11751,im smoke good n bitch conceit  jayreidoffici,OFF
11752,im soooooo tire dick dyke show fb feed real stud dont fucc nigga bisexu,OFF
11753,im sorri didnt bitch last night,OFF
11754,im sorri use shit im worri next bitch unboth threatenwho,OFF
11755,im start askin dese hoe nigga got sand pussi,OFF
11756,im still go trick treat that free munchi bitch,OFF
11757,im bitch ,OFF
11758,im tell man rt kfromtheg roethlisberg got record expung becam trash,NOT
11759,im biggest pussi come scari stuff,OFF
11760,im man around bitch babi check wrist watch ,OFF
11761,im niggah realli wanna ride wit,OFF
11762,im thinkin use beat yeah made bitch lol ,OFF
11763,im tire weak ass men mention tellin ok justifi punch woman face shit bitch made,OFF
11764,im tire see disturb bitch  tit,OFF
11765,im tire bitch actin like loyal lol,OFF
11766,im tri come back fine ass bitch next lifetim,OFF
11767,im tri take word bitch outta vocabulari  hardest shit ever,OFF
11768,im way leagu hoe pleas excus ego,OFF
11769,im wearin one walmart jacket around walmart ghetto lmao fuck,OFF
11770,im wit yo bitch smokin let keep mid imma roll potent,OFF
11771,ima home tomorrow line bitch,OFF
11772,ima fuck nigga omar weed browni,OFF
11773,ima hypocrit ill say dont fuck hoe  day later let hoe play dick mcdonald drive thru love fri,OFF
11774,ima kill cay  ugh stay last nerv love that funcci bitch,OFF
11775,ima knock pussi like fight  ,OFF
11776,ima knock pussi like fight night ,OFF
11777,ima pull eat pussi dip ,OFF
11778,ima pull eat pussi dip,OFF
11779,ima pull eat pussi n dip,OFF
11780,ima shmurda danc pussi hoe ,OFF
11781,ima side bitch time time stay place,OFF
11782,ima spread pussi like acr,OFF
11783,ima start friend zone hoe ,OFF
11784,ima tear pussi uuuup,OFF
11785,ima trash  fantasi,NOT
11786,imma get home around  problem coon leav bar drank  shot crown royal think still drive,OFF
11787,imma knock pussi like fight night,OFF
11788,imma limit associ grade f bitch next year life gone ppl dont got time bs frfr,OFF
11789,imma treat act  act like bitch youll get treat like bitch,OFF
11790, im resolv perfect bitch face,OFF
11791,hope recruit women isi open jihadi finish school  ,OFF
11792,movi everybodi aint star need co star extra  hate hoe take pride ,OFF
11793,case forgot hoe sinc  dot made  dollar work still havent slept,OFF
11794,class still drunk last night broad present chipotl bitch live teas feedm,OFF
11795,class tear like bitch,OFF
11796,da club makin movi feel like tyler perri fuckin nigga bitchesdey like didi gt marri,OFF
11797,elementari school tie girl tetherbal pole tetherbal caus bein bitch,OFF
11798,life must ask yourselfar chosen one basic bitch letsber,OFF
11799, year ive support nigga bitch kid well gratitud die,OFF
11800,opinion lhha spot descript atlanta dumb hoe nigga ratchet broad stupid argument,OFF
11801,opinion everi bitch gay,OFF
11802,order real nicca got real nicca,OFF
11803,news eyelid still spasm put mascara today bitch wtf,OFF
11804,word call bitch,OFF
11805,realiti lame nigga corni nigga get bitch bc sooo mani dem nigga nbs lol,OFF
11806,redneck land  tennesse,OFF
11807,past week paula dean uncl lost job say nigger bullllllshiiiiitttt,OFF
11808,word lil debbi im bitch,OFF
11809,updat find lot hardcor cock suck ass pound pussi puls thrill  ,OFF
11810,two month tho hoe,OFF
11811,yo bitch dm like ,OFF
11812,innout like sunshin blue sky song bird smile front porch perfum ocean windkiss cheek,NOT
11813,inb eat left poppadom livinthedream,NOT
11814,includ ya size hoe ,OFF
11815,ind jus got hype work knew bitch candac aint die,OFF
11816,indiana aint gone give nicca shit  pose win last game,OFF
11817,indiana lost bowl green big ten continu trash,NOT
11818,indirect ass littl bitch like know fuck number live,OFF
11819,innov idea unresolv issu relat ho libra ,OFF
11820,inspir huge crowd tourist sit watch wild meadow rat trash can camera gasp,NOT
11821,instagram look motherfuck like fuck bitchnigga think shehe isss,OFF
11822,instead call hoe girl support idk that though,OFF
11823,instead join sport team hoe join twerk team,OFF
11824,intern law enforc oper disrupt shylock bank malwar  pcworld intern law enforcem ,NOT
11825,intern law enforc oper disrupt shylock bank malwar  pcworld intern law enforcem ,NOT
11826,intern law enforc oper disrupt shylock bank malwar  pcworld intern law enforcem ,NOT
11827,intern polic oper disrupt shylock bank trojan  computerworld guardianintern poli ,NOT
11828,intern polic oper disrupt shylock bank trojan  computerworld guardianintern poli ,NOT
11829,ion care fuck hoe ,OFF
11830,ion even wanna see bitch   talk bout ill make breakfast,OFF
11831,ion fight aint pussi heart nigga ion fear nobodi god loos win draw,OFF
11832,ion give fuck ion give fuck ion ion ion give fuck bitch dont give fuck anyth,OFF
11833,ion got type bad bitch thing like,OFF
11834,ion kno wat kinda spring cloth imma get yung nicca dis year aint doin da polo dis year gotta offset em wit sumthin els,NOT
11835,ion kno im tonitei jus kno gon end wit dick first pussi,OFF
11836,ion know bitch insist tell go idgaf chu bitch like damn,OFF
11837,ion like doll face hoe,OFF
11838,ion like ho caus talk mf much ha real butt ugli ass dumb young ass ho ,OFF
11839,ion pay pussi pussi priceless go fishin aint pisc,OFF
11840,ion trust bitch,OFF
11841,ionn got type bad bitch thing like,OFF
11842,iont care na bitch goin kinda shit thru,OFF
11843,iont got type naw bad bitch thing like,OFF
11844,iont got type bad bitch thing like,OFF
11845,iont see nigga fag,OFF
11846,iri bitch let borrow charger,OFF
11847,irrit read ppl bitch abt smthng yet offer shit evid even support slant simpli complain easi part,OFF
11848,hillari   candid  via worldnetdaili,NOT
11849,hillari   candid  via worldnetdaili,NOT
11850,moyl retard lol start fellani instead ae rvp pleas come back fergi siralexferguson manchesterunit manchesterderbi mufc,OFF
11851,wayn bradi gonna choke bitch,OFF
11852,wayn bradi gonna smack bitch,OFF
11853,yanke good mood today,NOT
11854,anyth go tonight besid bitch,OFF
11855,dare color player hockey,NOT
11856,hick say bung bed ronandfezsxm,NOT
11857,weird lick nip,NOT
11858,kind hoe nae lissetelisa ok hoe anyway ,OFF
11859,hawk fuck kind bird,OFF
11860,remix fam  hoe aint lawyer  lol god that fav chris brown ,OFF
11861,remix breezyfrmdablok hoe aint lawyer  lmao fave chris brown song,OFF
11862,full moon crazyasshol full forc im talk muzzi  im mood oblig,OFF
11863,looser colleg town btown  yes id like visit iu hoosier,NOT
11864,vend machin around bitch im starvin,OFF
11865,websit deliv expens wine cigar big booti hoe door step,OFF
11866,addit charg pussi listen person problem,OFF
11867,bitch real im heat bruh,OFF
11868,hoe gone dm back,OFF
11869,napk bitch retard stupid wtf would request didnt read bio  ,OFF
11870,retard bitch realli stupid,OFF
11871,readi bitch  caus hair laid baabyshaay ,OFF
11872,islam jihadi run away pakistan puremonotheist  uniteblu,NOT
11873,isley brother got alot pussi boy take note,OFF
11874,aint april fool yet  jay z ,NOT
11875,aint nothin cut bitch,OFF
11876,aint nothin cut bitch,OFF
11877,aint noth like chase money caus purpos chase hoe vice versa,OFF
11878,aint noth cut bitch,OFF
11879,aint nunn cut bitch ,OFF
11880,aint noth cut bitch k camp,OFF
11881,aint nuffin cut bitch,OFF
11882,aint nun cut dat bitch ,OFF
11883,aint nuttin cut bitch offthat shit ring tone ,OFF
11884,start  ,OFF
11885,alreadi soak sink amp melt drop that shit bitch idgaf linc get caught ,OFF
11886, zero hoe still go like  degre plus tax,OFF
11887,good gotta woyk da moanin da color dat woyk cuz color folk lazi live da white guilt,NOT
11888,sound like bitch cop talk radio sound bitch everi singl time aint never dude voic,OFF
11889,bother ugli girl bad bitch attitud,OFF
11890,doesnt affect kid affect faculti staff work school queer,OFF
11891,feel awkward yanke play red mean know im root awkward,NOT
11892,get mad mexican go mexico like wtf support team bitch,OFF
11893,happen black pack beat whitey make nation news ,OFF
11894,fuck retard cant say singl thing hous without blowback,OFF
11895,imposs femal player pimp etc theyr call hoe,OFF
11896,make sad know queer wont street anymor theonemissluu  sadtweet,OFF
11897,might infect  nigga would realli turn pussi  ,OFF
11898,yall worthless bitch like though,OFF
11899,open cloud part silkgtcan get room southsid ghetto,OFF
11900,pissr tf call back half second later nd dont answer bitch ass nigga,OFF
11901,prolli seem like flirt iont want none yall hoe ,OFF
11902,realli aint nothin cut bitch,OFF
11903,realli bad california faggot marriag forc upon citizen declar illeg,OFF
